gameId,creationTime,gameDuration,seasonId,winner,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,t1_towerKills,t1_inhibitorKills,t1_baronKills,t1_dragonKills,t1_riftHeraldKills,t2_towerKills,t2_inhibitorKills,t2_baronKills,t2_dragonKills,t2_riftHeraldKills
3327746850,1.50438E+12,1396,9,1,1,1,1,0,2,0,8,2,0,2,0,0,0,0,1,0
3327872757,1.50439E+12,1410,9,2,2,2,2,2,2,2,0,0,0,0,0,11,1,1,2,1
3230260901,1.49788E+12,1693,9,2,2,2,2,0,2,2,1,0,0,0,0,9,1,0,3,1
3256904887,1.4996E+12,1326,9,2,1,1,0,2,2,0,1,0,0,0,0,6,0,1,2,0
3324863503,1.5042E+12,1453,9,1,1,1,1,0,1,2,11,3,0,3,0,0,0,0,0,1
3310823440,1.50318E+12,2529,9,1,2,2,2,2,2,0,7,1,0,2,0,6,2,1,2,0
3324086827,1.50412E+12,2376,9,1,2,2,2,2,2,1,6,1,0,3,1,7,1,2,2,0
3314957752,1.50348E+12,2556,9,2,1,2,2,2,2,2,3,0,1,0,0,11,3,2,3,1
3324093045,1.50412E+12,1535,9,2,2,1,2,2,2,1,2,0,0,1,1,11,3,1,2,0
3327445976,1.50437E+12,2102,9,1,1,1,1,1,2,2,9,2,1,2,0,7,1,0,2,1
3276171079,1.5009E+12,2142,9,1,2,2,1,1,2,2,11,2,1,1,0,5,0,0,2,1
3321571271,1.50395E+12,1235,9,2,2,2,2,0,2,2,0,0,0,0,0,11,3,0,1,1
3313868549,1.50341E+12,1974,9,2,1,1,2,2,2,0,2,0,0,0,0,9,2,1,3,0
3324653509,1.50419E+12,1952,9,1,1,1,1,2,2,2,8,1,1,0,0,4,0,1,2,1
3327358549,1.50436E+12,1557,9,1,1,1,1,1,1,1,10,3,1,2,1,0,0,0,0,0
3319701057,1.50382E+12,1843,9,1,1,1,1,1,1,1,11,3,1,4,1,0,0,0,0,0
3323998078,1.50411E+12,1885,9,2,1,1,2,0,2,1,3,0,0,1,1,5,1,0,3,0
3328312786,1.50444E+12,1920,9,2,2,1,2,0,1,1,6,0,0,3,1,9,2,0,0,0
3327734627,1.50438E+12,1837,9,1,1,1,1,0,1,1,10,2,0,3,1,0,0,0,0,0
3321362240,1.50394E+12,1399,9,1,1,1,1,1,2,1,7,1,1,0,1,2,0,0,1,0
3315669263,1.50352E+12,1915,9,1,2,2,1,1,1,0,11,3,1,3,0,3,0,0,0,0
3320913311,1.50388E+12,2235,9,2,1,1,2,2,2,0,3,0,0,1,0,9,3,1,2,0
3322368097,1.504E+12,1880,9,1,2,2,1,1,1,0,7,1,1,3,0,5,0,0,0,0
3313353007,1.50335E+12,1223,9,1,1,1,0,0,1,0,5,0,0,1,0,0,0,0,0,0
3228190855,1.49774E+12,1716,9,1,2,1,1,0,1,0,11,3,0,2,0,1,0,0,0,0
3329265001,1.50448E+12,2082,9,2,2,2,2,0,2,0,4,0,0,0,0,10,1,0,2,0
3322457583,1.50401E+12,1276,9,2,2,2,0,0,2,2,0,0,0,0,0,6,0,0,2,1
3309704356,1.50315E+12,1979,9,2,2,2,2,0,2,0,3,0,0,0,0,7,1,0,3,0
3228615407,1.49779E+12,1427,9,1,1,1,1,0,1,2,9,1,0,2,0,2,0,0,0,1
3252020100,1.49926E+12,1978,9,1,2,2,1,1,2,0,9,1,1,1,0,3,0,0,3,0
3320812209,1.50387E+12,2340,9,2,2,1,2,1,2,0,5,0,1,1,0,8,1,0,3,0
3316921256,1.50359E+12,1282,9,1,1,1,0,0,1,1,7,0,0,2,1,0,0,0,0,0
3327860433,1.50439E+12,1846,9,2,2,2,2,0,2,2,0,0,0,0,0,11,3,0,3,1
3319049844,1.50376E+12,1419,9,2,1,2,2,2,2,2,0,0,0,0,0,11,2,1,3,1
3325670024,1.50423E+12,2048,9,2,1,2,2,2,2,2,2,0,0,0,0,11,3,1,3,1
3331069464,1.50463E+12,1642,9,2,2,1,0,0,1,2,2,0,0,1,0,6,0,0,1,1
3321814966,1.50396E+12,1466,9,2,2,2,2,0,2,2,0,0,0,0,0,11,3,0,2,1
3307326211,1.50299E+12,1759,9,2,2,2,2,2,1,2,1,0,0,1,0,11,4,1,1,1
3325609984,1.50422E+12,2738,9,2,1,2,2,2,1,0,3,0,0,3,0,10,1,1,2,0
3325270488,1.50421E+12,1204,9,2,2,2,2,0,2,2,0,0,0,0,0,11,3,0,2,1
3316241000,1.50357E+12,915,9,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3315663261,1.50351E+12,1897,9,1,1,2,1,0,1,0,9,3,0,3,0,3,0,0,0,0
3326322314,1.50429E+12,213,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313624649,1.5034E+12,2455,9,1,1,2,1,1,1,0,8,1,1,3,0,3,0,0,1,0
3324367222,1.50414E+12,2226,9,1,1,1,1,2,1,1,11,5,0,4,1,2,0,2,0,0
3331321728,1.50464E+12,1790,9,2,1,1,2,2,1,1,6,0,0,3,1,6,1,1,0,0
3327869772,1.50439E+12,1471,9,1,1,2,1,0,2,0,8,2,0,1,0,3,0,0,2,0
3330791834,1.50461E+12,1821,9,2,1,2,2,0,2,0,2,0,0,1,0,10,1,0,2,0
3328110717,1.50443E+12,2413,9,1,2,2,1,1,2,2,8,1,1,3,0,4,0,0,1,1
3267537238,1.5003E+12,1535,9,2,2,2,2,2,2,0,1,0,0,0,0,10,2,1,3,0
3329638553,1.50453E+12,1720,9,2,2,2,2,0,2,2,2,0,0,0,0,11,3,0,3,1
3329931023,1.50455E+12,198,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325940057,1.50427E+12,2068,9,2,2,1,2,2,2,0,5,0,0,4,0,6,1,1,1,0
3274663832,1.50078E+12,1710,9,2,1,1,2,2,1,0,4,0,0,1,0,9,2,1,2,0
3316406491,1.50359E+12,1815,9,2,2,2,2,2,2,2,2,0,0,0,0,9,2,1,2,1
3279576281,1.5011E+12,2262,9,1,2,2,1,1,1,0,9,3,1,3,0,5,0,0,1,0
3326610931,1.50431E+12,1910,9,2,2,2,2,2,1,0,3,0,0,2,0,8,1,1,2,0
3294517282,1.50219E+12,1897,9,1,1,1,1,1,2,1,10,4,1,0,1,2,0,0,3,0
3329523818,1.50452E+12,2041,9,1,2,2,1,0,1,0,11,3,0,2,0,3,0,0,1,0
3251946883,1.49926E+12,2823,9,2,2,2,1,1,2,0,8,1,1,0,0,8,1,1,4,0
3282959495,1.50135E+12,1310,9,1,1,1,0,0,1,0,4,0,0,1,0,0,0,0,0,0
3324788897,1.50419E+12,2040,9,1,1,1,1,0,2,0,9,2,0,2,0,0,0,0,1,0
3290884342,1.50193E+12,1272,9,2,2,2,2,0,2,2,0,0,0,0,0,11,3,0,1,1
3310991292,1.50322E+12,1422,9,1,1,1,1,0,0,1,10,2,0,0,1,0,0,0,0,0
3329492141,1.50452E+12,2088,9,2,2,2,2,2,2,1,4,0,0,0,1,7,1,1,3,0
3326192903,1.50428E+12,2081,9,2,2,1,2,2,1,2,3,0,0,2,0,9,2,1,2,1
3319004756,1.50375E+12,1718,9,1,2,1,1,0,1,0,11,2,0,2,0,1,0,0,0,0
3324584417,1.50418E+12,2122,9,2,2,2,2,2,1,0,1,0,0,1,0,11,3,2,3,0
3246318660,1.49886E+12,1695,9,1,1,2,1,1,1,1,10,2,1,3,1,1,0,0,0,0
3325085576,1.50421E+12,1579,9,2,2,1,2,2,1,2,2,0,0,1,0,10,3,1,1,1
3320714572,1.50386E+12,1697,9,2,2,2,2,2,2,2,1,0,0,0,0,9,2,1,2,1
3318205879,1.5037E+12,2077,9,1,1,1,1,1,1,0,10,2,1,2,0,2,0,0,1,0
3268889748,1.50039E+12,2102,9,2,1,1,2,2,2,2,1,0,0,0,0,9,1,2,4,1
3329732910,1.50454E+12,2390,9,1,1,2,2,1,1,2,9,2,1,1,0,8,2,0,3,1
3326339214,1.50429E+12,2238,9,1,2,2,1,1,1,0,9,2,1,2,0,6,0,0,0,0
3290375720,1.50187E+12,1316,9,1,2,1,1,0,2,1,11,3,0,1,1,0,0,0,1,0
3311782954,1.50326E+12,2102,9,2,1,1,2,0,1,0,4,0,0,1,0,10,3,0,2,0
3320871442,1.50387E+12,1521,9,2,2,1,2,2,2,0,1,0,0,0,0,9,2,1,2,0
3325901379,1.50427E+12,2458,9,2,1,1,2,2,1,1,6,0,0,1,1,9,2,1,2,0
3281398645,1.50125E+12,1850,9,2,1,1,2,2,2,0,4,0,0,1,0,11,3,1,2,0
3255649740,1.49952E+12,2042,9,1,1,1,1,2,1,1,8,1,0,2,1,4,0,1,2,0
3331546365,1.50466E+12,1468,9,1,1,1,1,0,1,1,9,1,0,1,1,0,0,0,2,0
3317994559,1.50368E+12,1068,9,1,1,1,1,0,1,0,7,1,0,1,0,1,0,0,0,0
3326699761,1.50434E+12,1604,9,2,2,2,2,0,2,0,1,0,0,0,0,9,2,0,2,0
3325993311,1.50427E+12,2306,9,2,2,2,2,2,2,0,4,0,0,0,0,10,3,1,4,0
3251545252,1.4992E+12,1259,9,2,2,2,0,0,2,0,1,0,0,0,0,6,0,0,1,0
3300522229,1.50255E+12,2371,9,2,2,1,2,2,1,2,5,0,0,1,0,11,3,2,2,1
3329059111,1.50447E+12,2033,9,1,1,1,1,0,1,0,8,1,0,3,0,2,0,0,0,0
3326482808,1.5043E+12,1736,9,1,1,1,1,1,1,1,11,3,1,2,1,1,0,0,0,0
3325898426,1.50427E+12,1456,9,2,1,2,2,0,2,0,1,0,0,0,0,9,2,0,2,0
3328615320,1.50445E+12,1571,9,2,2,2,2,0,2,0,1,0,0,0,0,10,2,0,1,0
3296324057,1.50229E+12,3065,9,2,2,2,2,0,1,1,7,0,0,3,1,10,2,0,2,0
3279505611,1.5011E+12,2671,9,1,1,1,2,2,1,2,6,1,0,1,0,10,3,2,3,1
3319146362,1.50376E+12,197,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315491356,1.5035E+12,1549,9,2,1,2,2,0,2,2,0,0,0,1,0,9,3,0,2,1
3284085835,1.50143E+12,1451,9,2,2,2,0,0,2,0,2,0,0,0,0,5,0,0,1,0
3287574080,1.50168E+12,2230,9,2,1,1,2,2,2,1,5,0,0,1,1,10,2,1,2,0
3289860751,1.50181E+12,1371,9,1,1,1,1,0,1,0,6,1,0,2,0,0,0,0,0,0
3241164844,1.49857E+12,1843,9,2,1,2,2,2,2,0,1,0,0,0,0,10,2,1,1,0
3327877648,1.50439E+12,2067,9,1,2,1,1,2,2,0,10,2,0,1,0,2,0,1,1,0
3321224647,1.50393E+12,1392,9,2,2,2,2,0,1,0,0,0,0,1,0,8,2,0,0,0
3267003878,1.50024E+12,1749,9,2,1,2,2,2,1,2,4,0,0,2,0,9,2,1,1,1
3296987921,1.50237E+12,2077,9,2,2,1,2,2,2,0,4,0,0,1,0,6,1,2,2,0
3284197025,1.50143E+12,196,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279039921,1.50106E+12,2262,9,1,1,1,1,1,1,1,11,4,2,3,1,0,0,0,0,0
3309712850,1.50315E+12,2803,9,1,2,2,1,1,1,1,10,2,2,3,1,6,0,1,2,0
3317812436,1.50367E+12,1667,9,2,2,2,0,2,2,0,1,0,0,0,0,4,0,1,3,0
3329626166,1.50453E+12,1147,9,1,2,1,0,0,1,1,3,0,0,1,1,0,0,0,0,0
3323323661,1.50409E+12,2856,9,2,2,2,1,2,2,0,10,5,0,3,0,9,2,2,1,0
3325686790,1.50422E+12,1248,9,1,1,1,1,0,2,0,9,1,0,1,0,0,0,0,1,0
3327074472,1.50435E+12,948,9,1,1,1,1,0,1,1,9,2,0,1,1,0,0,0,0,0
3325554440,1.50421E+12,1967,9,2,2,1,2,2,1,0,5,1,0,2,0,7,1,1,0,0
3326263700,1.50429E+12,1891,9,2,2,2,2,0,2,2,1,0,0,0,0,9,1,0,2,1
3323935811,1.50411E+12,1738,9,1,1,1,1,0,1,0,9,2,0,2,0,2,0,0,0,0
3325496774,1.50421E+12,1892,9,1,1,2,1,1,2,1,9,1,2,0,1,2,0,0,2,0
3282256342,1.50128E+12,1900,9,1,1,1,1,1,1,0,10,3,1,4,0,1,0,0,0,0
3271401555,1.50056E+12,2517,9,1,2,2,1,2,1,0,9,2,0,2,0,5,0,1,0,0
3331287710,1.50464E+12,2837,9,1,2,1,1,1,2,0,8,2,1,3,0,5,0,1,2,0
3322816001,1.50403E+12,1762,9,2,1,2,2,2,2,2,2,0,0,1,0,11,2,1,3,1
3270530346,1.50048E+12,1677,9,2,2,1,2,2,2,2,3,0,0,1,0,8,1,1,1,1
3318113251,1.50369E+12,3167,9,1,1,1,1,2,2,0,10,2,0,3,0,7,1,2,2,0
3322578906,1.50402E+12,1816,9,2,2,2,2,2,2,2,3,0,0,0,0,11,2,1,4,1
3220892062,1.4973E+12,1609,9,2,1,2,2,2,2,1,2,0,0,0,1,9,2,1,2,0
3317578796,1.50366E+12,2558,9,2,1,1,2,2,2,1,5,0,0,1,1,8,1,1,4,0
3323025690,1.50404E+12,1789,9,2,1,2,2,2,2,0,0,0,0,0,0,9,3,1,4,0
3313261467,1.50335E+12,2386,9,2,1,2,2,2,2,0,3,0,0,1,0,11,4,2,4,0
3327486718,1.50437E+12,1930,9,2,1,2,2,2,2,0,1,0,0,1,0,11,3,2,3,0
3323129659,1.50408E+12,2159,9,1,1,1,1,1,1,0,7,1,1,3,0,5,0,0,0,0
3328159380,1.50444E+12,1272,9,1,2,1,1,0,1,1,10,2,0,2,1,1,0,0,0,0
3267313476,1.50029E+12,2036,9,1,2,2,1,1,1,0,10,2,1,3,0,5,0,0,0,0
3312047746,1.50329E+12,2382,9,1,2,2,1,2,1,0,10,3,1,3,0,3,0,1,1,0
3323354178,1.5041E+12,1810,9,1,2,2,1,2,1,2,8,2,0,2,0,3,0,1,1,1
3318008901,1.50369E+12,1696,9,2,2,2,2,2,2,2,2,0,0,1,0,11,3,1,2,1
3327596368,1.50437E+12,2012,9,2,2,2,2,2,2,1,3,0,0,1,1,10,3,2,2,0
3277180728,1.50093E+12,1221,9,2,2,2,0,0,2,0,2,0,0,0,0,5,0,0,2,0
3322511053,1.50401E+12,2414,9,1,1,1,1,2,1,0,10,3,1,4,0,6,0,1,0,0
3326612571,1.50431E+12,2387,9,2,1,1,2,2,2,2,4,0,0,0,0,9,3,1,5,1
3324231923,1.50413E+12,1408,9,2,2,2,2,0,2,0,2,0,0,1,0,6,1,0,1,0
3315987130,1.50354E+12,1669,9,1,1,1,1,1,1,1,9,2,1,2,1,3,0,0,1,0
3287564497,1.50168E+12,2654,9,1,1,1,1,1,1,0,11,8,2,4,0,5,0,1,1,0
3320678991,1.50386E+12,1416,9,1,1,1,1,0,1,0,8,1,0,1,0,0,0,0,0,0
3329616072,1.50453E+12,1472,9,2,2,1,2,1,1,2,2,0,1,1,0,5,1,0,0,1
3315331706,1.5035E+12,1896,9,2,2,2,2,0,2,1,1,0,0,0,1,11,4,0,2,0
3315506173,1.50351E+12,2071,9,1,1,1,1,1,1,1,11,4,1,2,1,2,0,0,0,0
3318752067,1.50371E+12,1925,9,1,2,2,1,1,1,1,9,2,1,3,1,7,0,0,0,0
3329689291,1.50454E+12,2070,9,1,2,2,1,1,2,2,9,2,1,1,0,6,0,0,2,1
3305970546,1.50288E+12,2172,9,1,2,1,1,1,1,0,11,3,1,2,0,2,0,0,0,0
3247299916,1.49895E+12,1396,9,2,2,2,2,0,2,2,1,0,0,0,0,10,2,0,3,1
3322285572,1.504E+12,2403,9,2,1,2,2,2,2,0,3,0,0,2,0,11,5,2,2,0
3328116923,1.50443E+12,1963,9,1,2,1,1,1,1,1,11,3,1,2,1,4,0,0,1,0
3320243310,1.50385E+12,2066,9,2,2,2,2,2,1,2,2,0,0,1,0,11,4,1,1,1
3320783231,1.50387E+12,2132,9,1,1,1,1,2,2,2,8,1,0,1,0,4,0,1,2,1
3319352296,1.50378E+12,1127,9,2,1,2,0,0,2,1,0,0,0,0,1,4,0,0,1,0
3323362203,1.5041E+12,1451,9,2,2,2,0,0,2,0,0,0,0,0,0,4,0,0,2,0
3323496542,1.5041E+12,1517,9,2,2,2,2,2,2,2,1,0,0,0,0,11,2,1,2,1
3328928703,1.50446E+12,1821,9,2,2,2,2,2,2,2,3,0,0,1,0,11,2,2,3,1
3308342279,1.50302E+12,1156,9,2,2,2,0,0,2,0,0,0,0,0,0,7,0,0,1,0
3301010235,1.50257E+12,2336,9,2,2,1,2,2,2,1,6,0,1,0,1,9,2,2,5,0
3319293989,1.50377E+12,1625,9,1,2,1,1,1,2,1,9,1,1,2,1,2,0,0,1,0
3328157515,1.50444E+12,1895,9,1,2,1,1,2,1,0,9,2,0,3,0,2,0,1,0,0
3327730472,1.50438E+12,1927,9,2,2,2,2,2,1,2,4,0,0,2,0,10,1,1,1,1
3324021030,1.50411E+12,1475,9,1,1,1,1,1,1,1,10,2,1,2,1,0,0,0,0,0
3318808613,1.50374E+12,1365,9,1,2,1,1,1,1,1,10,1,1,2,1,0,0,0,0,0
3320616134,1.50386E+12,2116,9,2,2,2,2,1,2,2,1,0,1,0,0,10,4,0,3,1
3290538693,1.50188E+12,1938,9,2,1,1,2,2,1,1,4,0,0,1,1,8,1,1,2,0
3330216339,1.50456E+12,1450,9,2,1,2,2,0,2,0,0,0,0,0,0,8,1,0,1,0
3307753137,1.503E+12,1879,9,1,2,2,0,0,1,1,3,0,0,2,1,4,0,0,1,0
3276345586,1.50091E+12,2296,9,2,1,2,2,2,2,0,2,0,0,1,0,11,3,1,2,0
3315742677,1.50352E+12,1399,9,1,1,1,1,1,2,1,10,2,1,0,1,2,0,0,1,0
3329573251,1.50453E+12,968,9,2,2,2,0,0,2,0,0,0,0,0,0,3,0,0,1,0
3311437959,1.50325E+12,1680,9,1,2,1,1,1,2,1,10,2,1,2,1,4,1,0,1,0
3321602595,1.50395E+12,1568,9,1,2,1,1,0,1,0,10,2,0,3,0,0,0,0,0,0
3324926822,1.5042E+12,2402,9,2,1,2,2,2,1,0,7,1,1,1,0,8,2,1,3,0
3329966175,1.50455E+12,1300,9,1,1,2,0,0,1,1,4,0,0,1,1,3,0,0,0,0
3291584692,1.50195E+12,1683,9,2,1,2,2,2,1,0,2,0,0,1,0,8,1,1,1,0
3327214502,1.50435E+12,1270,9,1,2,1,0,0,1,1,4,0,0,1,1,1,0,0,0,0
3330222511,1.50456E+12,2089,9,2,1,2,2,2,1,2,2,0,0,4,0,8,1,1,0,1
3316153259,1.50357E+12,2045,9,1,1,1,1,2,1,0,11,3,1,3,0,4,0,1,0,0
3290636555,1.50188E+12,2166,9,2,1,2,2,2,2,0,3,0,0,0,0,10,3,1,3,0
3323363632,1.5041E+12,1805,9,2,2,1,2,0,1,0,3,0,0,1,0,6,1,0,2,0
3318977900,1.50375E+12,1835,9,1,1,1,1,1,2,0,6,1,1,1,0,1,0,0,2,0
3308247430,1.50301E+12,1814,9,2,2,2,2,0,2,0,1,0,0,1,0,10,3,0,3,0
3223925092,1.49753E+12,1750,9,2,1,2,2,0,2,2,2,0,0,0,0,9,2,0,3,1
3313264416,1.50335E+12,1496,9,2,1,2,0,0,2,0,3,0,0,0,0,4,0,0,2,0
3312045511,1.50328E+12,2350,9,1,2,1,1,1,1,0,9,1,1,4,0,3,0,0,0,0
3316249915,1.50358E+12,1615,9,1,1,1,1,0,1,1,10,1,0,2,1,1,0,0,0,0
3281204759,1.50123E+12,1553,9,1,2,1,1,0,1,0,9,3,0,2,0,1,0,0,0,0
3329611814,1.50453E+12,2091,9,2,2,1,2,2,2,0,3,0,0,1,0,9,1,1,3,0
3329057634,1.50446E+12,1930,9,1,1,1,1,1,1,1,10,2,1,3,1,2,0,0,0,0
3326171979,1.50428E+12,2035,9,1,2,1,1,2,2,1,8,1,0,2,1,1,0,1,1,0
3215378453,1.49694E+12,2308,9,2,2,2,2,2,1,2,5,0,0,3,0,9,1,2,2,1
3331022512,1.50462E+12,2083,9,1,1,2,1,2,1,1,8,2,0,3,1,3,0,1,1,0
3257248419,1.49962E+12,1945,9,1,1,1,1,1,1,0,10,2,1,3,0,2,0,0,0,0
3319561468,1.50379E+12,1853,9,1,2,1,1,0,2,0,11,2,0,2,0,0,0,0,1,0
3322704663,1.50403E+12,1969,9,2,2,1,2,0,2,2,2,0,0,0,0,9,1,0,3,1
3319545882,1.50379E+12,2142,9,2,2,1,1,2,2,0,8,1,0,1,0,11,4,1,2,0
3252005956,1.49926E+12,2208,9,1,1,1,1,1,1,0,10,2,1,2,0,3,0,0,0,0
3314209046,1.50343E+12,2109,9,2,1,2,2,1,1,2,5,0,1,1,0,10,2,1,3,1
3280404162,1.50116E+12,1327,9,1,1,1,1,0,1,1,11,2,0,2,1,0,0,0,0,0
3280627971,1.50117E+12,1761,9,2,2,2,2,2,1,0,1,0,0,1,0,9,1,1,2,0
3277890535,1.50101E+12,2237,9,1,1,2,1,1,1,0,9,2,2,2,0,5,0,0,2,0
3244877048,1.49877E+12,195,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329962534,1.50455E+12,1965,9,1,1,1,1,1,1,1,11,3,1,3,1,2,0,0,0,0
3250698408,1.49918E+12,2751,9,1,1,2,2,2,2,0,10,2,1,3,0,7,1,2,2,0
3310124812,1.50316E+12,1986,9,2,2,2,2,1,1,2,3,0,1,1,0,10,3,0,1,1
3302091767,1.50265E+12,1237,9,1,1,1,0,0,1,1,7,0,0,1,1,0,0,0,0,0
3257454544,1.49963E+12,2056,9,1,2,2,1,1,1,1,9,1,2,3,1,2,0,0,0,0
3330131616,1.50456E+12,2716,9,2,2,2,2,2,2,0,3,0,0,0,0,11,4,2,4,0
3324987704,1.5042E+12,2586,9,1,1,2,1,1,2,2,11,7,2,4,0,5,0,0,2,1
3277293421,1.50095E+12,2233,9,2,1,1,2,2,2,1,4,0,0,1,1,7,2,1,3,0
3328141132,1.50443E+12,2499,9,2,2,2,2,1,2,2,6,0,1,1,0,10,6,2,3,1
3327782533,1.50438E+12,1731,9,2,1,2,2,2,2,0,0,0,0,0,0,11,3,1,2,0
3318972368,1.50375E+12,1633,9,2,2,2,2,2,2,0,2,0,0,0,0,10,2,1,3,0
3326691199,1.50432E+12,1490,9,2,2,2,2,2,2,2,3,0,0,0,0,7,1,1,2,1
3324721448,1.50419E+12,1594,9,1,1,1,1,0,1,0,6,1,0,3,0,0,0,0,0,0
3327650166,1.50438E+12,2059,9,2,2,2,2,2,2,1,1,0,0,0,1,11,3,1,2,0
3328310492,1.50444E+12,2085,9,1,2,1,1,1,2,1,10,2,1,2,1,3,0,0,1,0
3308257278,1.50302E+12,1971,9,2,2,2,2,2,1,2,2,0,0,1,0,11,4,1,3,1
3319340476,1.50377E+12,1516,9,1,1,1,1,1,1,1,10,2,1,2,1,1,0,0,0,0
3262831060,1.49998E+12,1529,9,2,2,2,2,2,2,2,0,0,0,0,0,10,2,1,3,1
3308993049,1.50308E+12,194,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279502522,1.50109E+12,2290,9,1,1,2,1,1,2,1,11,5,2,1,1,3,0,0,1,0
3220162664,1.49724E+12,1507,9,2,2,2,0,0,2,0,0,0,0,0,0,6,0,0,1,0
3319488962,1.50379E+12,1772,9,2,2,2,2,0,2,0,0,0,0,0,0,11,3,0,3,0
3266714688,1.50023E+12,2036,9,1,2,2,1,2,2,1,8,1,0,2,1,5,0,1,1,0
3326344127,1.50429E+12,1222,9,2,1,2,0,0,2,0,0,0,0,0,0,3,0,0,2,0
3329144904,1.50447E+12,1329,9,1,2,1,0,0,2,0,6,0,0,0,0,0,0,0,2,0
3301749645,1.50263E+12,1462,9,1,1,1,1,1,1,0,7,1,1,3,0,0,0,0,0,0
3329495459,1.50452E+12,1530,9,1,1,2,1,0,1,0,9,1,0,2,0,2,0,0,0,0
3330170025,1.50456E+12,1772,9,1,2,2,1,1,2,0,9,2,1,1,0,1,0,0,1,0
3323673906,1.5041E+12,2382,9,2,2,1,1,2,1,0,7,2,0,3,0,8,1,1,1,0
3316090190,1.50357E+12,2052,9,1,1,2,2,2,2,0,7,1,0,1,0,7,1,1,2,0
3221966853,1.49737E+12,1974,9,1,1,1,1,0,2,1,8,1,0,2,1,2,0,0,1,0
3236838017,1.49831E+12,2382,9,1,1,1,1,1,1,1,11,6,3,5,1,2,0,0,1,0
3330156765,1.50456E+12,1814,9,1,2,2,1,2,1,2,9,1,1,3,0,5,0,1,0,1
3280989864,1.50119E+12,1816,9,1,1,1,1,0,1,0,7,1,0,2,0,3,0,0,1,0
3326848896,1.50435E+12,1535,9,2,2,2,2,0,1,2,1,0,0,1,0,9,3,0,1,1
3330158596,1.50456E+12,2113,9,2,1,1,2,0,1,0,3,0,0,2,0,8,1,0,1,0
3248740280,1.49903E+12,2316,9,1,2,1,1,1,1,0,9,1,1,3,0,3,0,0,1,0
3327839508,1.50439E+12,1959,9,2,1,2,2,0,1,2,2,0,0,1,0,9,1,0,2,1
3331161242,1.50463E+12,1899,9,1,1,1,1,1,1,1,11,4,1,3,1,0,0,0,0,0
3322678233,1.50402E+12,1460,9,1,2,1,0,0,1,0,6,0,0,1,0,3,0,0,0,0
3329804087,1.50454E+12,1448,9,1,1,1,1,0,0,0,11,3,0,0,0,2,0,0,0,0
3327863488,1.50439E+12,2297,9,2,2,2,2,2,1,0,4,0,0,1,0,9,2,1,2,0
3323098812,1.50405E+12,2152,9,2,2,1,2,2,2,2,3,0,0,0,0,11,4,1,3,1
3328403817,1.50445E+12,2358,9,1,1,2,1,1,1,1,11,4,1,4,1,2,0,0,1,0
3331131303,1.50463E+12,1894,9,1,1,1,1,1,2,0,9,2,1,3,0,2,0,0,1,0
3244947096,1.49878E+12,939,9,1,1,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0
3310619690,1.50318E+12,1691,9,1,2,1,1,0,1,1,11,3,0,2,1,1,0,0,0,0
3324998384,1.5042E+12,2682,9,2,1,2,2,1,1,0,6,0,1,3,0,9,2,0,2,0
3258960668,1.49973E+12,1897,9,1,1,1,1,1,1,0,10,2,1,3,0,1,0,0,0,0
3314131782,1.50342E+12,1786,9,1,1,1,1,0,1,0,10,1,0,3,0,0,0,0,0,0
3267448125,1.5003E+12,2328,9,2,2,1,2,2,1,1,5,0,0,3,1,10,2,2,2,0
3331506215,1.50465E+12,1638,9,2,2,2,2,0,2,0,0,0,0,0,0,10,3,0,3,0
3326482362,1.5043E+12,1987,9,2,1,1,2,1,2,0,4,0,1,0,0,8,1,0,4,0
3286036379,1.50156E+12,1786,9,2,2,1,2,2,2,0,3,0,0,0,0,11,3,1,4,0
3313952986,1.50342E+12,2319,9,1,2,1,1,1,2,0,11,2,1,1,0,4,0,0,1,0
3325519145,1.50421E+12,989,9,1,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3329332044,1.50448E+12,1507,9,1,1,2,0,0,1,0,4,0,0,2,0,2,0,0,0,0
3311871841,1.50326E+12,1981,9,2,1,2,2,0,2,2,2,0,0,0,0,11,4,0,4,1
3230924939,1.49791E+12,1636,9,1,1,1,1,0,1,1,11,3,0,3,1,1,0,0,0,0
3325781579,1.50425E+12,2189,9,1,2,1,2,1,1,0,11,3,2,3,0,6,1,0,0,0
3330210918,1.50456E+12,1806,9,2,2,1,2,2,1,0,2,0,0,2,0,10,3,1,1,0
3318673810,1.50371E+12,1741,9,1,2,1,1,0,2,0,10,2,0,1,0,2,0,0,1,0
3319950477,1.50384E+12,1450,9,2,1,2,2,0,2,0,0,0,0,0,0,8,1,0,2,0
3327708360,1.50438E+12,2066,9,2,1,2,2,1,2,0,2,0,1,1,0,9,1,0,2,0
